result	chain	group	code_path	run	handshake_ms
PASS	slhdsa_shake_128s	ntruplus864	c	28	1972
PASS	slhdsa_shake_128s	ntruplus864	c	29	1985
PASS	slhdsa_shake_128s	ntruplus864	c	30	1989
PASS	slhdsa_shake_128s	ntruplus864	c	31	1995
PASS	slhdsa_shake_128s	ntruplus864	c	32	2000
PASS	slhdsa_shake_128s	ntruplus864	c	33	1997
PASS	slhdsa_shake_128s	ntruplus864	c	34	1960
PASS	slhdsa_shake_128s	ntruplus864	c	35	1998
PASS	slhdsa_shake_128s	ntruplus864	c	36	1983
PASS	slhdsa_shake_128s	ntruplus864	c	37	1974
PASS	slhdsa_shake_128s	ntruplus864	c	38	1996
PASS	slhdsa_shake_128s	ntruplus864	c	39	2004
PASS	slhdsa_shake_128s	ntruplus864	c	40	1962
PASS	slhdsa_shake_128s	ntruplus864	c	41	2002
PASS	slhdsa_shake_128s	ntruplus864	c	42	1991
PASS	slhdsa_shake_128s	ntruplus864	c	43	1986
PASS	slhdsa_shake_128s	ntruplus864	c	44	1991
PASS	slhdsa_shake_128s	ntruplus864	c	45	1978
PASS	slhdsa_shake_128s	ntruplus864	c	46	1979
PASS	slhdsa_shake_128s	ntruplus864	c	47	1997
PASS	slhdsa_shake_128s	ntruplus864	c	48	1972
PASS	slhdsa_shake_128s	ntruplus864	c	49	1992
PASS	slhdsa_shake_128s	ntruplus864	c	50	1997
PASS	slhdsa_shake_128s	ntruplus864	c	51	1969
PASS	slhdsa_shake_128s	ntruplus864	c	52	1980
PASS	slhdsa_shake_128s	ntruplus864	c	53	1978
PASS	slhdsa_shake_128s	ntruplus864	c	54	1999
PASS	slhdsa_shake_128s	ntruplus864	c	55	1975
PASS	slhdsa_shake_128s	ntruplus864	c	56	1977
PASS	slhdsa_shake_128s	ntruplus864	c	57	1975
PASS	slhdsa_shake_128s	ntruplus864	c	58	1992
PASS	slhdsa_shake_128s	ntruplus864	c	59	1967
PASS	slhdsa_shake_128s	ntruplus864	c	60	1978
PASS	slhdsa_shake_128s	ntruplus864	c	61	1987
PASS	slhdsa_shake_128s	ntruplus864	c	62	1989
PASS	slhdsa_shake_128s	ntruplus864	c	63	1977
PASS	slhdsa_shake_128s	ntruplus864	c	64	1980
PASS	slhdsa_shake_128s	ntruplus864	c	65	1981
PASS	slhdsa_shake_128s	ntruplus864	c	66	1999
